Account Number,Property Address,Permit Codes,Permit Amt,Contrib Amt,Yr Built,Eff Yr Built,Addl Impr Amt,Num Stories,Tot Liv Area SF,Tot Living PSF,Living Area,Living Area PSF,Bldg Class,Desirability,Depr Pct,Market Val,Prior Mkt Val,Mkt Change Pct,Sale Date,Sale Desc,Adj Sale Price
Acct:20049800030040000,800 RED BUD DR,,,,1981,1981,,ONE STORY,1213,$69.68 ,1213,$69.68 ,14,GOOD,0.35,"$84,520 ","$64,870 ",30.2914,,,
Acct:20049800030040100,802 RED BUD DR,,,,1981,1981,,ONE STORY,1213,$69.68 ,1213,$69.68 ,14,GOOD,0.35,"$84,520 ","$64,870 ",30.2914,,,
Acct:20049800030050000,804 RED BUD DR,,,,1981,1981,,ONE STORY,1213,$64.89 ,1213,$64.89 ,14,AVERAGE,0.4,"$78,710 ","$60,580 ",29.9274,,,
Acct:20049800030050100,806 RED BUD DR,,,,1981,1981,,ONE STORY,1213,$64.89 ,1213,$64.89 ,14,AVERAGE,0.4,"$78,710 ","$60,580 ",29.9274,,,
Acct:20049800030060000,808 RED BUD DR,,,,1983,1983,,TWO STORIES,1170,$56.72 ,1170,$56.72 ,14,AVERAGE,0.4,"$66,360 ","$51,440 ",29.0047,,,
Acct:20049800020040000,809 RED BUD DR,,,,1983,1983,,TWO STORIES,2184,$48.40 ,2184,$48.40 ,14,FAIR,0.5,"$105,700 ","$96,090 ",10.001,,,
Acct:20049800030060100,810 RED BUD DR,,,,1983,1983,$240 ,TWO STORIES,1080,$59.86 ,1080,$59.86 ,14,AVERAGE,0.4,"$64,650 ","$50,240 ",28.6823,,,
Acct:20049800030070000,812 RED BUD DR,,,,1983,1983,$100 ,TWO STORIES,1143,$50.67 ,1143,$50.67 ,14,FAIR,0.5,"$57,920 ","$44,380 ",30.5092,,,
Acct:20049800030070100,814 RED BUD DR,,,,1983,1983,$100 ,TWO STORIES,1154,$48.75 ,1154,$48.75 ,14,FAIR,0.5,"$56,260 ","$43,990 ",27.8927,,,
Acct:20049800030080000,816 RED BUD DR,,,,1983,1983,$100 ,TWO STORIES,1216,$56.48 ,1216,$56.48 ,14,AVERAGE,0.4,"$68,680 ","$53,180 ",29.1463,,,
Acct:20049800030080100,818 RED BUD DR,,,,1983,1983,$100 ,TWO STORIES,1152,$56.94 ,1152,$56.94 ,14,AVERAGE,0.4,"$65,590 ","$50,890 ",28.8858,,,
Acct:20049800030090000,820 RED BUD DR,,,,1983,1983,"$1,000 ",TWO STORIES,1216,$49.05 ,1216,$49.05 ,14,FAIR,0.5,"$59,650 ","$46,730 ",27.6482,,,
Acct:20049800030090100,822 RED BUD DR,,,,1983,1983,"$1,000 ",TWO STORIES,1152,$49.55 ,1152,$49.55 ,14,FAIR,0.5,"$57,080 ","$44,830 ",27.3255,,,
Acct:20049800030100100,824 RED BUD DR,,,,1982,1982,$100 ,TWO STORIES,1152,$56.94 ,1152,$56.94 ,14,AVERAGE,0.4,"$65,590 ","$50,890 ",28.8858,,,
Acct:20049800030100000,826 RED BUD DR,,,,1982,1982,$100 ,TWO STORIES,1152,$56.94 ,1152,$56.94 ,14,AVERAGE,0.4,"$65,590 ","$50,890 ",28.8858,,,
Acct:20049800030110000,828 RED BUD DR,,,,1983,1983,,TWO STORIES,2162,$51.67 ,2162,$51.67 ,14,AVERAGE,0.4,"$111,710 ","$99,690 ",12.0574,10/17/13,MARKET SALE,"$100,000 "
Acct:20008500080160000,102 VALLEYGLEN DR,,,,1969,1969,"$2,000 ",ONE STORY,2664,$48.25 ,2424,$53.03 ,14,AVERAGE,0.45,"$128,540 ","$100,820 ",27.4945,,,
Acct:20008500080170000,108 VALLEYGLEN DR,,,,1968,1968,,ONE STORY,2288,$65.01 ,2288,$65.01 ,14,VERY GOOD,0.35,"$148,750 ","$86,160 ",72.6439,8/10/15,MARKET SALE,"$148,750 "
Acct:20008500080180000,116 VALLEYGLEN DR,,,,1969,1969,,ONE STORY,2248,$57.64 ,2248,$57.64 ,14,AVERAGE,0.45,"$129,570 ","$101,070 ",28.1983,,,
Acct:20008500080190000,120 VALLEYGLEN DR,,,,1969,1969,"$1,000 ",ONE STORY,2459,$55.27 ,2459,$55.27 ,14,AVERAGE,0.45,"$135,910 ","$106,020 ",28.1928,,,
Acct:20008500080200000,126 VALLEYGLEN DR,,,,1969,1969,"$4,000 ",ONE STORY,2289,$51.59 ,2289,$51.59 ,14,FAIR,0.55,"$118,100 ","$93,620 ",26.1483,11/22/13,MARKET SALE,"$95,000 "
Acct:20008500080210000,132 VALLEYGLEN DR,,,,1968,1968,,ONE STORY,3007,$39.43 ,3007,$39.43 ,14,FAIR,0.55,"$118,570 ","$92,920 ",27.6044,,,
